299076012,239
299147153,240
299820850,241
299821998,242
299981889,243
18952371,244
298460783,245
40540791,246
299915880,247
273264411,248
251652577,249
211940664,250
286052214,251
298983470,252
299934123,253
297963027,254
285081076,255
295177197,256
295183441,257
298350513,258
299698552,259
299583598,260
299789025,261
299352779,262
299802565,263
251929051,264
267107176,265
298347167,266
295822581,267
299933541,268
131779105,269
299567817,270
264000823,271
223302253,272
298077579,273
299699892,274
298823435,275
232241353,276
171063812,277
243386345,278
298324599,279
227619998,280
299581817,281
257581129,282
299161073,283
299920900,284
277491517,285
299930675,286
18976804,287
287890928,288
104087108,289
299452530,290
298494274,291
299576713,292
298720565,293
298927410,294
299802551,295
285965594,296
26204442,297
299451477,298
280546933,299
271361457,300
75156458,301
286904953,302
284306603,303
206872113,304
299793337,305
298886735,306
286215846,307
215868127,308
299956352,309
299431760,310
299830396,311
299783334,312
299587923,313
299414990,314
299162356,315
299440749,316
298973980,317
299125401,318
297756776,319
299912101,320
185795754,321
299701912,322
299914430,323
714237,324
160116213,325
82632189,326
299775963,327
297944011,328
298524472,329
299811137,330
298988496,331
294285357,332
299696307,333
297682353,334
299450996,335
230814320,336
121629480,337
216485574,338
192436327,339
298121770,340
299942248,341
299186070,342
268917840,343
299388384,344
299798989,345
299401618,346
299184937,347
299330554,348
199134457,349
299846787,350
299125939,351
299827280,352
272966830,353
208846412,354
299801977,355
299314143,356
299456563,357
287306262,358
299775409,359
299731548,360
299032523,361
299406744,362
299692836,363
207570954,364
222137933,365
32112194,366
284567106,367
285323947,368
242427529,369
299133543,370
298473774,371
295820907,372
298299208,373
265458503,374
290166299,375
299695400,376
299043851,377
299924006,378
299020722,379
298157062,380
971465,381
212559844,382
299286673,383
299827325,384
258860953,385
299282760,386
298977914,387
298264805,388
298132589,389
298876840,390
299701384,391
287515242,392
299135933,393
263078255,394
208210451,395
293758205,396
299595348,397
299113261,398
182375560,399
299555776,400
299421423,401
299987103,402
299394691,403
263308187,404
298886601,405
299594915,406
299585278,407
293424583,408
298870119,409
238413323,410
299928862,411
296993208,412
299317880,413
299404707,414
298312093,415
299073195,416
295177956,417
295036683,418
293206105,419
297250809,420
299777809,421
214768736,422
862465,423
299117909,424
111225750,425
299415046,426
298310319,427
297131025,428
299035656,429
291265491,430
297212901,431
256316794,432
299691447,433
299589943,434
85939136,435
228581019,436
74599670,437
244284641,438
711895,439
298865682,440
299784650,441
299654353,442
273451463,443
285239226,444
299448721,445
242049310,446
297215187,447
299281095,448
286163981,449
299911468,450
267388321,451
297933420,452
298094638,453
299456104,454
298347895,455
235643727,456
291001895,457
299034493,458
298980182,459
297166492,460
280380689,461
289014642,462
299652311,463
299187798,464
298489009,465
287557002,466
294279975,467
299047279,468
299720878,469
113858962,470
710022,471
174703430,472
810455,473
298336449,474
133881824,475
299031272,476
299056350,477
243387221,478
290337853,479
272061216,480
186102818,481
246736789,482
268526521,483
299593086,484
755608,485
299584180,486
277971812,487
295841284,488
218312093,489
298893455,490
209359479,491
260912916,492
298849051,493
750230,494
290364037,495
172137211,496
297373584,497
712606,498
255068233,499
249450575,500
299824047,501
299405244,502
282761451,503
140398642,504
195153770,505
299693260,506
298350589,507
113727217,508
296772080,509
299941605,510
181764278,511
264514151,512
299423789,513
286994909,514
299780153,515
287340612,516
294257346,517
299461061,518
137148003,519
83938264,520
276133502,521
298054757,522
299692362,523
298743817,524
231190394,525
299116765,526
298453555,527
76503498,528
299031381,529
299677365,530
263318259,531
2128629,532
299277431,533
94203715,534
298336301,535
83438069,536
299308213,537
299472636,538
137574506,539
299140310,540
298867571,541
299173332,542
101792147,543
284880302,544
168894942,545
253285607,546
298698798,547
299006273,548
80555332,549
299337366,550
295954337,551
122320975,552
298303291,553
299443675,554
90591508,555
142867079,556
298299658,557
296515838,558
266166169,559
293074979,560
297858294,561
299015286,562
299009358,563
295232600,564
299289549,565
173034314,566
297978416,567
299356246,568
155872193,569
299592721,570
93635653,571
299823375,572
250253044,573
299758922,574
258111718,575
285324013,576
299438810,577
100510126,578
299593118,579
283680452,580
299775877,581
181823205,582
299814090,583
299584782,584
285231115,585
299695026,586
299721464,587
149571294,588
148290507,589
299724646,590
298871057,591
174659492,592
118462707,593
299817353,594
298433838,595
299295158,596
298482566,597
291271275,598
299439906,599
289745471,600
229937637,601
298833093,602
299718287,603
299285510,604
299697224,605
247133220,606
299283396,607
299319145,608
244288606,609
298634331,610
299576292,611
298478559,612
299799571,613
297363550,614
248370573,615
298343893,616
99233067,617
298328692,618
244824757,619
288281752,620
793152,621
712308,622
196650185,623
299573698,624
228588117,625
295960427,626
282221276,627
296980007,628
268722346,629
290913488,630
218945705,631
273147219,632
107890306,633
299793275,634
298652380,635
276947529,636
299796840,637
187848440,638
299582402,639
299610775,640
298279562,641
174682175,642
296707369,643
299292689,644
747140,645
806648,646
299575760,647
259653460,648
252128875,649
299697631,650
714938,651
2560753,652
153985321,653
298331765,654
18805200,655
262181444,656
299302997,657
159583876,658
297867749,659
249259229,660
298451235,661
299040972,662
298295772,663
72326533,664
295979513,665
297872977,666
251677860,667
47863513,668
247438233,669
299289068,670
299444828,671
299462760,672
292416558,673
226033912,674
299682783,675
267208800,676
286360120,677
296569696,678
297924684,679
299906171,680
291067582,681
294592719,682
298988556,683
298732988,684
215884175,685
23103094,686
193385508,687
298830020,688
289070349,689
294194139,690
299580881,691
298073699,692
299547520,693
106959498,694
792959,695
791727,696
299592806,697
298279465,698
299466313,699
295234607,700
299816782,701
49594975,702
249870764,703
52295316,704
235975770,705
299171603,706
295378752,707
298046369,708
213240016,709
191272539,710
279219793,711
298481871,712
256914659,713
282925769,714
21245733,715
298064751,716
299350423,717
37080894,718
239948741,719
299796775,720
269617360,721
287877250,722
237356571,723
287552607,724
298482492,725
295204987,726
281289290,727
298333902,728
169973667,729
245342171,730
299663694,731
282548009,732
188765853,733
299432251,734
298497876,735
89109533,736
810382,737
299578991,738
9913030,739
254630602,740
299319710,741
233796318,742
171953049,743
299176841,744
297547655,745
268707300,746
297572105,747
151747750,748
299271370,749
288929369,750
731328,751
299192263,752
298101950,753
269454160,754
299389988,755
246489907,756
299324114,757
297872015,758
299808521,759
299152152,760
248329587,761
246738327,762
252322225,763
295185190,764
66855649,765
229981007,766
298442340,767
298836608,768
259126200,769
181151499,770
298884174,771
298828681,772
295436355,773
299012533,774
294050095,775
299676886,776
299802541,777
809842,778
256772548,779
172152830,780
260547666,781
299311270,782
297863025,783
297350307,784
2140499,785
298448815,786
15496196,787
299651196,788
261995235,789
252820101,790
295187077,791
299551870,792
298965200,793
293449686,794
253277687,795
2140657,796
82745360,797
299446478,798
299467461,799
298295593,800
299434053,801
290386584,802
295182564,803
274198586,804
293823358,805
299428202,806
299456614,807
268904528,808
299581358,809
298739826,810
299419774,811
293032014,812
299321528,813
292863548,814
298277801,815
298979579,816
236838262,817
274386286,818
298078570,819
16607298,820
298718046,821
296401842,822
285585966,823
299695921,824
291905351,825
299464519,826
299018215,827
299558657,828
296229958,829
255246900,830
50436735,831
263464801,832
131152073,833
299469124,834
299687494,835
211010834,836
298465609,837
286253787,838
222366493,839
283041257,840
299588872,841
288652517,842
297177699,843
287284774,844
269090086,845
260795840,846
298872979,847
755593,848
295039660,849
252309151,850
261659463,851
32255220,852
275764139,853
298262458,854
20387755,855
293255420,856
299250063,857
299341539,858
299771982,859
298885980,860
217849420,861
299688857,862
825724,863
299035017,864
2140401,865
298699683,866
299801970,867
292587478,868
299784603,869
298298711,870
293997546,871
299762391,872
297850856,873
299445337,874
790233,875
242271170,876
714190,877
211298076,878
299315502,879
295766045,880
236061006,881
298991720,882
295760699,883
299020761,884
299169390,885
299421491,886
299161672,887
299691938,888
243019506,889
299006309,890
299492247,891
240826883,892
299029153,893
296968879,894
298964303,895
281298198,896
57763911,897
299132985,898
276843348,899
29620110,900
88677344,901
299434007,902
299292742,903
13937240,904
293173038,905
150491108,906
98905826,907
299560278,908
735911,909
219558156,910
297343949,911
190920557,912
3155841,913
177492856,914
767814,915
299815643,916
208615179,917
247092153,918
228862277,919
295419784,920
63830847,921
109846155,922
197712011,923
265406048,924
224724083,925
293442788,926
154368015,927
870239,928
281125959,929
299159076,930
297938750,931
281068261,932
85738893,933
292384395,934
299193482,935
193636137,936
281442737,937
297749788,938
299565844,939
287310728,940
173403450,941
242817796,942
292625913,943
298852471,944
297852999,945
13585933,946
293223979,947
298833953,948
298145180,949
295251501,950
298298374,951
294616556,952
233806133,953
285125139,954
299056804,955
299307544,956
299427222,957
298471316,958
299773045,959
38204529,960
294595597,961
291052885,962
250816030,963
256076768,964
197695634,965
287744802,966
132997772,967
89840343,968
122598504,969
3771623,970
299470243,971
299659576,972
278054628,973
201704202,974
292544680,975
299692448,976
299797359,977
299282748,978
299049174,979
298057503,980
299470493,981
108680067,982
230195191,983
810939,984
298822774,985
4634639,986
299587375,987
296764944,988
179781936,989
297881099,990
297167384,991
255321519,992
299283414,993
298491140,994
276849386,995
299268952,996
231888190,997
289981308,998
109872187,999
294732576,1000
299711779,1001
299458328,1002
222016157,1003
254067101,1004
298460774,1005
299805494,1006
292995761,1007
299457196,1008
102190057,1009
268493203,1010
299678666,1011
299725715,1012
33547492,1013
298341293,1014
296616685,1015
273830920,1016
283794642,1017
299687857,1018
825183,1019
296126241,1020
211597340,1021
299459435,1022
299405789,1023
298461316,1024
298621949,1025
299788197,1026
196649330,1027
291433394,1028
266865802,1029
299455529,1030
290323472,1031
299009372,1032
55271487,1033
201917606,1034
247056180,1035
85979543,1036
212338749,1037
299023562,1038
280759306,1039
287673482,1040
262699184,1041
299586318,1042
297320042,1043
299048528,1044
233333177,1045
31152944,1046
266875452,1047
298987305,1048
254177197,1049
194657812,1050
299135363,1051
294846968,1052
287374447,1053
103194066,1054
135557587,1055
286426082,1056
288876290,1057
294197211,1058
279470283,1059
160061486,1060
28498016,1061
712549,1062
299263570,1063
263283198,1064
290155554,1065
271399708,1066
110975320,1067
49398706,1068
101612793,1069
298326663,1070
298987981,1071
238804633,1072
161327703,1073
253389572,1074
156692604,1075
299182624,1076
298482568,1077
298120979,1078
107293190,1079
294617448,1080
292400608,1081
192688194,1082
287376935,1083
292838421,1084
294010529,1085
299587339,1086
256697467,1087
78432230,1088
299777088,1089
7969636,1090
299035724,1091
294994894,1092
295928337,1093
222133998,1094
298623890,1095
299281016,1096
298433099,1097
283496214,1098
299560328,1099
298335208,1100
137271367,1101
288854059,1102
295997912,1103
262171709,1104
297564323,1105
108538230,1106
272409800,1107
230843105,1108
299118014,1109
299033867,1110
282364344,1111
299778906,1112
285090250,1113
64254361,1114
204279156,1115
298317444,1116
299685658,1117
209991598,1118
231169919,1119
711907,1120
198992142,1121
253683093,1122
40493234,1123
115657804,1124
299325396,1125
297733510,1126
296772868,1127
297172231,1128
38341143,1129
730020,1130
299303520,1131
243007910,1132
299261390,1133
2179760,1134
168004241,1135
299777715,1136
299697677,1137
299465134,1138
298883580,1139
299322330,1140
267587921,1141
245128828,1142
298140921,1143
295192536,1144
298334592,1145
295400806,1146
252368503,1147
157424159,1148
240854074,1149
298106767,1150
261110365,1151
298475658,1152
296403479,1153
282595128,1154
272478047,1155
249511795,1156
299141381,1157
210654268,1158
181777048,1159
3306331,1160
298967896,1161
298495023,1162
134074711,1163
285662576,1164
299280543,1165
299020688,1166
200635196,1167
294010593,1168
754884,1169
298456030,1170
122993466,1171
299686033,1172
299041460,1173
239472698,1174
119421772,1175
299027425,1176
295446469,1177
299546400,1178
229480634,1179
13427917,1180
299281588,1181
34067846,1182
221321765,1183
160942885,1184
298782700,1185
281495524,1186
275980741,1187
298295766,1188
25178389,1189
240782978,1190
209934357,1191
184889730,1192
298999983,1193
87178308,1194
299304439,1195
263058146,1196
298331837,1197
263257732,1198
288845888,1199
278578348,1200
220813578,1201
293175314,1202
39418196,1203
298458930,1204
791495,1205
218334729,1206
288622057,1207
21640225,1208
277865994,1209
299281103,1210
288684311,1211
299308831,1212
295619567,1213
298876870,1214
202474371,1215
299667388,1216
290568527,1217
299436383,1218
293218395,1219
299017562,1220
210477513,1221
296993188,1222
241671502,1223
236662005,1224
278344544,1225
49028543,1226
279704163,1227
38211582,1228
222378084,1229
243138638,1230
238876398,1231
273125093,1232
126702375,1233
296017084,1234
276961071,1235
186029811,1236
143348354,1237
282636121,1238
274560055,1239
226502635,1240
138427576,1241
222215226,1242
299325525,1243
289713717,1244
295957106,1245
145335697,1246
264062614,1247
298755662,1248
294587498,1249
298997422,1250
152103708,1251
175262203,1252
215947466,1253
291694463,1254
269815550,1255
295968645,1256
298610328,1257
299299951,1258
57970038,1259
299462125,1260
298134206,1261
177915831,1262
271390114,1263
242579147,1264
85370731,1265
233828936,1266
717056,1267
269949804,1268
299320409,1269
76722988,1270
48940383,1271
299686125,1272
289942089,1273
297152372,1274
288993865,1275
184902428,1276
299133651,1277
143526672,1278
106882258,1279
86496480,1280
72159884,1281
204884221,1282
254692543,1283
299692380,1284
175064010,1285
76255228,1286
1295926,1287
284713225,1288
262897501,1289
115208140,1290
298519241,1291
158246147,1292
232715303,1293
136838608,1294
299414939,1295
221340846,1296
286442520,1297
268170796,1298
298877572,1299
35145162,1300
224744847,1301
20689141,1302
298073594,1303
291421833,1304
275790022,1305
289113241,1306
238076754,1307
149167369,1308
299414500,1309
75803156,1310
277196595,1311
297383277,1312
195724755,1313
773874,1314
219572131,1315
237159194,1316
283100328,1317
298365615,1318
298853802,1319
288702047,1320
209966342,1321
242951904,1322
244610244,1323
55431611,1324
273088363,1325
294187790,1326
295050805,1327
262170331,1328
156246235,1329
298995399,1330
283449905,1331
714193,1332
148462438,1333
299453191,1334
223295913,1335
253240995,1336
299302328,1337
188342073,1338
299436373,1339
295182522,1340
263528987,1341
242602213,1342
294680469,1343
297894068,1344
298848320,1345
207749246,1346
244038759,1347
299321753,1348
51489281,1349
283033479,1350
287386983,1351
296583715,1352
812150,1353
298985978,1354
287127185,1355
280595279,1356
218944900,1357
269817078,1358
11193849,1359
299122631,1360
154153298,1361
118446286,1362
298750946,1363
299300056,1364
809978,1365
290223201,1366
258301226,1367
264712120,1368
229376697,1369
297748401,1370
297398543,1371
165771862,1372
217420365,1373
295443468,1374
35386746,1375
263450606,1376
261756509,1377
233763312,1378
131624525,1379
298851149,1380
220955509,1381
299774196,1382
299567699,1383
299003690,1384
281815422,1385
268313022,1386
65298103,1387
110880092,1388
278236804,1389
299273864,1390
298108592,1391
289980510,1392
297348753,1393
274760309,1394
250888900,1395
298324767,1396
770542,1397
299281590,1398
298980155,1399
129498703,1400
37394095,1401
296013886,1402
255487124,1403
190395160,1404
204487617,1405
111244266,1406
108664044,1407
297204178,1408
275911917,1409
24815538,1410
175194499,1411
774715,1412
2140541,1413
286004009,1414
291415331,1415
283651604,1416
251849596,1417
238856854,1418
243218634,1419
73800706,1420
246210824,1421
278082036,1422
206580700,1423
297862074,1424
287756442,1425
213308326,1426
298341016,1427
275919564,1428
38346462,1429
218510256,1430
806210,1431
196159853,1432
298995426,1433
228305394,1434
750503,1435
278784289,1436
299171159,1437
299709818,1438
299173912,1439
298991216,1440
177333943,1441
37679495,1442
299549535,1443
230589454,1444
295790009,1445
239262065,1446
726471,1447
187837002,1448
297330526,1449
299128997,1450
170198046,1451
258716290,1452
299786600,1453
299429659,1454
223326893,1455
299695396,1456
278577333,1457
297486450,1458
80578680,1459
298830007,1460
75654647,1461
101422240,1462
284578427,1463
228213660,1464
715678,1465
160882639,1466
292607308,1467
240100362,1468
198141865,1469
274204670,1470
263301526,1471
288637638,1472
117082937,1473
298336025,1474
299690107,1475
289813014,1476
753922,1477
292559070,1478
299462758,1479
48200464,1480
284394893,1481
297567528,1482
195947941,1483
788208,1484
226404379,1485
292863499,1486
293976523,1487
296516621,1488
53821669,1489
299577130,1490
767285,1491
298994785,1492
112881114,1493
283829467,1494
280435548,1495
117508725,1496
287919743,1497
208479474,1498
3398050,1499
296986083,1500
282550352,1501
291823997,1502
811177,1503
286782619,1504
297936001,1505
234691075,1506
296538439,1507
257942654,1508
238705491,1509
297935220,1510
810764,1511
299329211,1512
283107998,1513
74923934,1514
166679910,1515
287518833,1516
297397786,1517
298743813,1518
276763075,1519
118155808,1520
296719819,1521
232930003,1522
260368921,1523
290199572,1524
299037020,1525
237290579,1526
257890880,1527
297893370,1528
62982628,1529
241376156,1530
299399584,1531
243029969,1532
129523224,1533
225379702,1534
76726741,1535
299660599,1536
15829066,1537
286914608,1538
299468596,1539
711908,1540
207867158,1541
256560600,1542
289045786,1543
298892810,1544
294244904,1545
19895417,1546
768503,1547
296013899,1548
298472672,1549
767943,1550
292373796,1551
183206764,1552
293202085,1553
726337,1554
285134871,1555
298450215,1556
728029,1557
288812161,1558
263108235,1559
161960596,1560
298337798,1561
289037510,1562
770053,1563
299596302,1564
129108654,1565
216948820,1566
264362151,1567
187497046,1568
33557633,1569
277013740,1570
287683219,1571
270116194,1572
298109696,1573
282403582,1574
149164885,1575
299688877,1576
752521,1577
299266937,1578
298917959,1579
268685663,1580
250857220,1581
146922514,1582
297344818,1583
261687310,1584
171198072,1585
260024714,1586
298326758,1587
299696747,1588
267358258,1589
84777193,1590
299000533,1591
277500494,1592
51485550,1593
13480733,1594
299453737,1595
299426759,1596
294861094,1597
709531,1598
267547614,1599
298620414,1600
258687845,1601
297336194,1602
282531125,1603
299060850,1604
299306259,1605
292369186,1606
299317689,1607
262109650,1608
272811238,1609
298102743,1610
168333956,1611
2298771,1612
43587052,1613
122682116,1614
299447549,1615
61497324,1616
208276181,1617
89036604,1618
241718931,1619
158846133,1620
176391358,1621
18770475,1622
290572085,1623
787017,1624
290391046,1625
712357,1626
293622223,1627
206243119,1628
288986611,1629
267161471,1630
193117999,1631
223645183,1632
285646789,1633
299210830,1634
247928415,1635
299308104,1636
271858258,1637
299011356,1638
299456015,1639
278778437,1640
299130717,1641
296006337,1642
299327220,1643
185624220,1644
289972298,1645
280566381,1646
10083328,1647
299165412,1648
296189753,1649
65104084,1650
296540350,1651
299310566,1652
201396001,1653
767289,1654
298890415,1655
298140047,1656
238220057,1657
731692,1658
56389749,1659
292036343,1660
51648167,1661
299023458,1662
256720302,1663
92682254,1664
241363350,1665
188380087,1666
262916843,1667
186317976,1668
298368684,1669
192846169,1670
109473944,1671
297145251,1672
299455453,1673
206995910,1674
294058020,1675
213440707,1676
234249145,1677
296501632,1678
299575746,1679
299157292,1680
298830646,1681
298821658,1682
297391003,1683
298322318,1684
294039795,1685
256468865,1686
219754589,1687
79455500,1688
270807878,1689
790992,1690
274390846,1691
291258695,1692
210988526,1693
241053901,1694
224476439,1695
139299233,1696
299172218,1697
233591289,1698
213291589,1699
299134713,1700
81758975,1701
19700648,1702
788313,1703
32526116,1704
195029627,1705
298628709,1706
299139154,1707
752005,1708
291785368,1709
289260098,1710
287141457,1711
48408144,1712
296935617,1713
286187872,1714
10110054,1715
287561534,1716
205196485,1717
286175499,1718
298305340,1719
194055434,1720
298471959,1721
298516889,1722
83264446,1723
299323583,1724
288029149,1725
285652101,1726
233469190,1727
64278769,1728
289910229,1729
194494777,1730
221151665,1731
207205474,1732
91532082,1733
147300772,1734
293981666,1735
299154234,1736
276368601,1737
164998527,1738
298113568,1739
209590769,1740
299459944,1741
731471,1742
3120574,1743
287953932,1744
286185186,1745
73056775,1746
73640554,1747
238406614,1748
299454974,1749
12086561,1750
298970647,1751
294255383,1752
195268209,1753
298825330,1754
298741747,1755
177722420,1756
298330514,1757
297745544,1758
149125130,1759
297837693,1760
233030089,1761
280219103,1762
869438,1763
298845706,1764
298326350,1765
296997625,1766
285610951,1767
299456546,1768
791339,1769
709733,1770
298616938,1771
298739875,1772
63995604,1773
198144535,1774
297329769,1775
25814586,1776
298120174,1777
299136549,1778
299316066,1779
294000877,1780
292598463,1781
9817494,1782
246399247,1783
286446550,1784
15028794,1785
298341379,1786
283816753,1787
1782121,1788
280880191,1789
735006,1790
110445803,1791
241374433,1792
299026076,1793
299143669,1794
299719387,1795
26054954,1796
28135993,1797
177045858,1798
735340,1799
214836126,1800
264035369,1801
298641072,1802
298793439,1803
186279371,1804
160264025,1805
228550911,1806
213861515,1807
175550954,1808
296572280,1809
224513069,1810
231365911,1811
299086761,1812
291782634,1813
12511814,1814
282753615,1815
257305292,1816
288194174,1817
227054121,1818
753199,1819
221171083,1820
298351069,1821
299582332,1822
298130756,1823
283063916,1824
236670164,1825
295160596,1826
278598122,1827
299044533,1828
298283681,1829
112163269,1830
238826816,1831
158507199,1832
299453800,1833
288850055,1834
297341819,1835
288819119,1836
248020016,1837
116216645,1838
299455563,1839
822590,1840
297736216,1841
295438586,1842
277323992,1843
288845904,1844
297913197,1845
37058720,1846
275459148,1847
289984832,1848
299411889,1849
298456641,1850
236976789,1851
119441399,1852
106020757,1853
101092112,1854
77853842,1855
284769185,1856
261947077,1857
211241906,1858
298591559,1859
197253070,1860
76838792,1861
195923043,1862
76253870,1863
49363542,1864
156240466,1865
299181960,1866
299567196,1867
93782631,1868
299405851,1869
276098271,1870
291218246,1871
299453070,1872
224516896,1873
717352,1874
2140697,1875
298619063,1876
298719150,1877
185458906,1878
295418259,1879
292392505,1880
172300662,1881
286024009,1882
294646046,1883
284210458,1884
186477596,1885
299446027,1886
298592566,1887
213821878,1888
296913390,1889
751522,1890
294253974,1891
729322,1892
268785466,1893
244389922,1894
713222,1895
298621478,1896
768478,1897
276625788,1898
260725721,1899
272227493,1900
297902114,1901
768598,1902
2571394,1903
297732130,1904
298864440,1905
299555264,1906
262812066,1907
298367410,1908
82228993,1909
107081605,1910
230177022,1911
270971142,1912
278902020,1913
2137168,1914
298483129,1915
285991181,1916
148804652,1917
299559780,1918
2204627,1919
59323202,1920
8644894,1921
767656,1922
256773635,1923
298042960,1924
298722182,1925
296788451,1926
255260900,1927
183578749,1928
276083171,1929
296894375,1930
238995767,1931
231888231,1932
291823213,1933
252431767,1934
48704412,1935
289928498,1936
192446941,1937
219124715,1938
238053763,1939
296522908,1940
265482259,1941
272482044,1942
299669623,1943
297700504,1944
145567539,1945
196847303,1946
117332453,1947
180878565,1948
242059473,1949
718214,1950
294649207,1951
284887380,1952
30158299,1953
299420861,1954
299145415,1955
174677395,1956
232590510,1957
233811797,1958
260397985,1959
262928955,1960
716765,1961
164790814,1962
285665583,1963
734578,1964
229078547,1965
134446623,1966
293222354,1967
243358616,1968
299572201,1969
298090992,1970
713671,1971
172158337,1972
158631456,1973
288525613,1974
40646202,1975
286375676,1976
299695423,1977
298471304,1978
288781691,1979
2457813,1980
299258743,1981
93141172,1982
254476662,1983
240663132,1984
239643464,1985
299146609,1986
284929399,1987
299460462,1988
298313225,1989
1568309,1990
2583420,1991
299576296,1992
295700926,1993
299037498,1994
262161983,1995
230330962,1996
231572394,1997
162106043,1998
299454983,1999
299172171,2000
284214006,2001
298448871,2002
299177404,2003
147858115,2004
295750226,2005
299165384,2006
810473,2007
287575139,2008
299301855,2009
108120479,2010
243191107,2011
2803500,2012
94838473,2013
298989783,2014
298728741,2015
240858853,2016
299172773,2017
159907490,2018
113757882,2019
87506450,2020
773055,2021
298611835,2022
299324802,2023
53827890,2024
732879,2025
225213392,2026
270577794,2027
259871745,2028
189021962,2029
298848363,2030
3815684,2031
258187395,2032
298281112,2033
296713657,2034
298305753,2035
298249602,2036
296512066,2037
232183876,2038
241122756,2039
267111421,2040
299480591,2041
272428577,2042
299183749,2043
299046030,2044
259302555,2045
295179909,2046
298696879,2047
286941175,2048
278817914,2049
36845923,2050
279637579,2051
3378911,2052
276520273,2053
168899310,2054
10424521,2055
299029258,2056
298262368,2057
87327629,2058
292279028,2059
163826251,2060
150793574,2061
278638209,2062
299653563,2063
213873081,2064
249301252,2065
176549169,2066
293468597,2067
2232023,2068
299316611,2069
242605842,2070
98179648,2071
299439898,2072
295985117,2073
154618166,2074
298299820,2075
1215812,2076
285982449,2077
252740919,2078
299041551,2079
145990392,2080
2185421,2081
298301836,2082
285763744,2083
293782216,2084
298324345,2085
48222438,2086
241554308,2087
290669482,2088
292594931,2089
293288705,2090
224620530,2091
299686140,2092
299163033,2093
287302310,2094
24900573,2095
199575080,2096
37063300,2097
251050915,2098
718134,2099
91727303,2100
298454906,2101
78966156,2102
108309747,2103
298460830,2104
114019903,2105
121402664,2106
299176863,2107
164631876,2108
232646701,2109
298864945,2110
243773056,2111
299458283,2112
245138694,2113
294194159,2114
82465327,2115
289538044,2116
230308336,2117
253433413,2118
299458315,2119
279984923,2120
175964869,2121
133636148,2122
251075262,2123
83385075,2124
294184720,2125
298619047,2126
236346309,2127
73630177,2128
296022655,2129
808466,2130
296810833,2131
232436652,2132
299165999,2133
128433693,2134
298715711,2135
290538406,2136
299150233,2137
263079289,2138
296393614,2139
266732418,2140
261820549,2141
299039412,2142
232425369,2143
206696704,2144
293284282,2145
299035080,2146
822589,2147
242800209,2148
159950175,2149
30526620,2150
290578825,2151
47503130,2152
229613180,2153
147001660,2154
